Id_Tempat,Nama_Tempat,Rating,Jumlah_Ulasan,Kategori,Latitude,Longitude,Link,Estimasi_Harga,Sumber_Data,Link_Sumber
205,Coban Ubud Kembar ꦕꦺꦴꦧꦤ꧀ꦈꦧꦸꦢ꧀ꦏꦼꦩ꧀ꦧꦂ,4.5,28,Wisata Umum,-7.9345342,112.4996999,https://www.google.com/maps/place/Coban+Ubud+Kembar+%EA%A6%95%EA%A6%BA%EA%A6%B4%EA%A6%A7%EA%A6%A4%EA%A7%80%EA%A6%88%EA%A6%A7%EA%A6%B8%EA%A6%A2%EA%A7%80%EA%A6%8F%EA%A6%BC%EA%A6%A9%EA%A7%80%EA%A6%A7%EA%A6%82/data=!4m7!3m6!1s0x2e7885ebb1188011:0xdbc61fd8f17b527a!8m2!3d-7.9345342!4d112.4996999!16s%2Fg%2F11mw8jsxfl!19sChIJEYAYseuFeC4RelJ78dgfxts?authuser=0&hl=id&rclk=1,10000,travelspromo.com,https://travelspromo.com/htm-wisata/coban-putri-batu/
206,Kota Wisata Batu Jawa Timur,4.8,112,Kota Wisata Batu Jawa Timur,-7.8717047,112.5234815,https://www.google.com/maps/place/Kota+Wisata+Batu+Jawa+Timur/data=!4m7!3m6!1s0x2e788716987ecb41:0x54f7b3a885762bf8!8m2!3d-7.8717047!4d112.5234815!16s%2Fg%2F11h0cm4fzx!19sChIJQct-mBaHeC4R-Ct2haiz91Q?authuser=0&hl=id&rclk=1,50000,tripwisatabromo.com,https://tripwisatabromo.com/artikel/harga-tiket-objek-wisata-di-batu-malang/
207,Wisata Batu Malang,4.6,145,Wisata Batu Malang,-7.8664118,112.5238096,https://www.google.com/maps/place/Wisata+Batu+Malang/data=!4m7!3m6!1s0x2e7887355004ca2d:0xf1c7a1d674890987!8m2!3d-7.8664118!4d112.5238096!16s%2Fg%2F11f4phk417!19sChIJLcoEUDWHeC4RhwmJdNahx_E?authuser=0&hl=id&rclk=1,35000,nahwatravel.co.id,https://nahwatravel.co.id/wisata-batu
208,Batu Secret Zoo,4.8,4812,Wisata Umum,-7.8893819,112.5282242,https://www.google.com/maps/place/Batu+Secret+Zoo/data=!4m7!3m6!1s0x2e7881aa5d3fdfd3:0x45e57feb80681484!8m2!3d-7.8893819!4d112.5282242!16s%2Fg%2F11q9scfc73!19sChIJ098_XaqBeC4RhBRogOt_5UU?authuser=0&hl=id&rclk=1,125000,instagram.com,https://www.instagram.com/jatimparkdua/
209,Jelajah 5 Benua,4.1,71,Wisata Umum,-7.889858,112.5257911,https://www.google.com/maps/place/Jelajah+5+Benua/data=!4m7!3m6!1s0x2e78812b386208df:0x454c76b0c3464197!8m2!3d-7.889858!4d112.5257911!16s%2Fg%2F11c604j__q!19sChIJ3whiOCuBeC4Rl0FGw7B2TEU?authuser=0&hl=id&rclk=1,4000,paketwisatabromo.co.id,https://www.paketwisatabromo.co.id/jelajah-5-benua/
210,Batu Rafting,4.4,506,Wisata Umum,-7.8920678,112.5325663,https://www.google.com/maps/place/Batu+Rafting/data=!4m7!3m6!1s0x2e7880ce73f7491b:0x1f26c0b1a9add0de!8m2!3d-7.8920678!4d112.5325663!16s%2Fg%2F11c56r1dph!19sChIJG0n3c86AeC4R3tCtqbHAJh8?authuser=0&hl=id&rclk=1,200000,kaliwatu.co.id,https://kaliwatu.co.id/rafting-di-batu-malang/
211,Museum Satwa Jawa Timur Park 2,4.8,1276,Wisata Umum,-7.8888179,112.5295605,https://www.google.com/maps/place/Museum+Satwa+Jawa+Timur+Park+2/data=!4m7!3m6!1s0x2e78812bb84d2d63:0xb594f3837d9ade3f!8m2!3d-7.8888179!4d112.5295605!16s%2Fg%2F121hx4y5!19sChIJYy1NuCuBeC4RP96afYPzlLU?authuser=0&hl=id&rclk=1,140000,traveloka.com,https://www.traveloka.com/id-id/activities/indonesia/product/jatim-park-2-tickets-batu-secret-zoo-museum-satwa-2000625477100
212,Puncak Basundara,4.6,160,Wisata Umum,-7.9025509,112.4977627,https://www.google.com/maps/place/Puncak+Basundara/data=!4m7!3m6!1s0x2e7886e982194c55:0x6ae2b73877219925!8m2!3d-7.9025509!4d112.4977627!16s%2Fg%2F11c6cy2bvm!19sChIJVUwZgumGeC4RJZkhdzi34mo?authuser=0&hl=id&rclk=1,10000,traveloka.com,https://www.traveloka.com/id-id/explore/destination/gunung-panderman-destinasi-pendakian/1007425
213,Sweet Memories Selfie,4.8,26,Wisata Umum,-7.8879028,112.5290513,https://www.google.com/maps/place/Sweet+Memories+Selfie/data=!4m7!3m6!1s0x2e7881dddf760917:0xd62a36195f59081d!8m2!3d-7.8879028!4d112.5290513!16s%2Fg%2F11v3m9_1yg!19sChIJFwl2392BeC4RHQhZXxk2KtY?authuser=0&hl=id&rclk=1,30000,malang.suara.com,https://malang.suara.com/read/2024/01/16/153214/sweet-memories-selfie-destinasi-swafoto-baru-yang-instagramable-di-kota-malang
214,Kapal Nabi Nuh,4.2,33,Tujuan Wisata · 4G6G+2WX,-7.8898934,112.5273515,https://www.google.com/maps/place/Kapal+Nabi+Nuh/data=!4m7!3m6!1s0x2e788149099c2ad7:0x76d3b0c3c496664c!8m2!3d-7.8898934!4d112.5273515!16s%2Fg%2F11h5n1qgkv!19sChIJ1yqcCUmBeC4RTGaWxMOw03Y?authuser=0&hl=id&rclk=1,50000,instagram.com,https://www.instagram.com/reel/DXRRJHME-qO/
215,Kampung Sapi Adventure,4.4,93,Tujuan Wisata · Gg. 1,-7.8876971,112.5504373,https://www.google.com/maps/place/Kampung+Sapi+Adventure/data=!4m7!3m6!1s0x2e78811f3d74d661:0xb29d827d32d009d2!8m2!3d-7.8876971!4d112.5504373!16s%2Fg%2F11cs5fzxg_!19sChIJYdZ0PR-BeC4R0gnQMn2CnbI?authuser=0&hl=id&rclk=1,10000,timesindonesia.co.id,https://timesindonesia.co.id/wisata/243501/wisata-kampung-sapi-adventure
216,Museum Angkut,4.7,58042,Museum Angkut,-7.8790652,112.5187151,https://www.google.com/maps/place/Museum+Angkut/data=!4m7!3m6!1s0x2e78872dd3cd2c13:0x3295038cd23c1d38!8m2!3d-7.8790652!4d112.5187151!16s%2Fg%2F11clyt6fly!19sChIJEyzN0y2HeC4ROB080owDlTI?authuser=0&hl=id&rclk=1,104500,instagram.com,https://www.instagram.com/museumangkut/
217,Kaliwatu Rafting,4.6,780,Wisata Umum,-7.863917,112.5344443,https://www.google.com/maps/place/Kaliwatu+Rafting/data=!4m7!3m6!1s0x2e7880c0a8f2c443:0x1202a01809ac1db5!8m2!3d-7.863917!4d112.5344443!16s%2Fg%2F113kb1r08!19sChIJQ8TyqMCAeC4RtR2sCRigAhI?authuser=0&hl=id&rclk=1,185000,labirutour.com,https://labirutour.com/obyek-wisata/malang-rafting-kaliwatu
218,Batu Love Garden - BALOGA,4.6,6465,Taman hiburan dengan kupu-kupu,-7.8633297,112.5429244,https://www.google.com/maps/place/Batu+Love+Garden+-+BALOGA/data=!4m7!3m6!1s0x2e788176c89c5edd:0xc912577baebd778d!8m2!3d-7.8633297!4d112.5429244!16s%2Fg%2F11mvpl87m4!19sChIJ3V6cyHaBeC4RjXe9rntXEsk?authuser=0&hl=id&rclk=1,50000,instagram.com,https://www.instagram.com/reel/DMCyFhPP3Wk/
219,Taman Wilis,4.3,390,Taman Wilis,-7.870136,112.530953,https://www.google.com/maps/place/Taman+Wilis/data=!4m7!3m6!1s0x2e7880c94fb43e29:0xd86b4fc83d446c!8m2!3d-7.870136!4d112.530953!16s%2Fg%2F11c6wm9sx0!19sChIJKT60T8mAeC4RbEQ9yE9r2AA?authuser=0&hl=id&rclk=1,5000,traveloka.com,https://www.traveloka.com/id-id/explore/destination/lembah-wilis-acc/448662
221,Wisata Desa Agro Bumiaji,4.4,146,Wisata Desa Agro Bumiaji,-7.8583285,112.5378621,https://www.google.com/maps/place/Wisata+Desa+Agro+Bumiaji/data=!4m7!3m6!1s0x2e7880ba6797300d:0x41ae81cc9b4f8d9f!8m2!3d-7.8583285!4d112.5378621!16s%2Fg%2F11b6sn9m4z!19sChIJDTCXZ7qAeC4Rn41Pm8yBrkE?authuser=0&hl=id&rclk=1,20000,instagram.com,https://www.instagram.com/reel/DKvVhlLToRJ/
222,Wisata Bunga Sidomulyo,4.6,70,Wisata Bunga Sidomulyo,-7.8629154,112.526721,https://www.google.com/maps/place/Wisata+Bunga+Sidomulyo/data=!4m7!3m6!1s0x2e7880b4e3492419:0x1a974a92b77ecfda!8m2!3d-7.8629154!4d112.526721!16s%2Fg%2F1hm3_3pyl!19sChIJGSRJ47SAeC4R2s9-t5JKlxo?authuser=0&hl=id&rclk=1,10000,detik.com,https://www.detik.com/jatim/wisata/d-7399358/10-rekomendasi-wisata-taman-bunga-di-batu-yang-cantik-nan-aesthetic
223,Omah Budaya Slamet,4.6,133,Wisata Umum,-7.8593095,112.5343266,https://www.google.com/maps/place/Omah+Budaya+Slamet/data=!4m7!3m6!1s0x2e7880b0c2d23c8b:0x7081ce18040ef82c!8m2!3d-7.8593095!4d112.5343266!16s%2Fg%2F11cly81hvw!19sChIJizzSwrCAeC4RLPgOBBjOgXA?authuser=0&hl=id&rclk=1,0,tripadvisor.co.id,https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3377122-Reviews-Omah_Budaya_Slamet-Batu_East_Java_Java.html
224,Kebun Strawberry Kusuma Agrowisata,4.4,399,Kebun Strawberry Kusuma Agrowisata,-7.8777143,112.5127656,https://www.google.com/maps/place/Kebun+Strawberry+Kusuma+Agrowisata/data=!4m7!3m6!1s0x2e78872ff500641d:0x8cabd44e1709da6a!8m2!3d-7.8777143!4d112.5127656!16s%2Fg%2F11hbnx9jy5!19sChIJHWQA9S-HeC4RatoJF07Uq4w?authuser=0&hl=id&rclk=1,10000,instagram.com,https://www.instagram.com/p/DOH-qO6AS7-/?hl=id
226,Jawa Timur Park 1,4.5,18797,Taman hiburan dengan pertunjukan budaya,-7.884152,112.5248269,https://www.google.com/maps/place/Jawa+Timur+Park+1/data=!4m7!3m6!1s0x2e78872ad61d07b9:0x59a848ad52479780!8m2!3d-7.884152!4d112.5248269!16s%2Fg%2F1q5bkzmkt!19sChIJuQcd1iqHeC4RgJdHUq1IqFk?authuser=0&hl=id&rclk=1,40000,tiket.com,https://www.tiket.com/id-id/to-do/jatim-park-1
227,"Kwan Im Tong (Guan Yin Dang) (Mahayana, Tridharma)",4.9,66,Wisata Umum,-7.8698906,112.524267,"https://www.google.com/maps/place/Kwan+Im+Tong+%28Guan+Yin+Dang%29+%28Mahayana,+Tridharma%29/data=!4m7!3m6!1s0x2e7880cb608de427:0x15166275eb0ff8fa!8m2!3d-7.8698906!4d112.524267!16s%2Fg%2F1pzrkkm_5!19sChIJJ-SNYMuAeC4R-vgP63ViFhU?authuser=0&hl=id&rclk=1",0,instagram.com,https://www.instagram.com/reel/DFZuP1XR3qB/
228,Tirta Nirwana Songgoriti,4.3,643,Wisata Umum,-7.865754,112.4932518,https://www.google.com/maps/place/Tirta+Nirwana+Songgoriti/data=!4m7!3m6!1s0x2e788745e0ebb909:0xd6017a240610ca96!8m2!3d-7.865754!4d112.4932518!16s%2Fg%2F1hm34wk4b!19sChIJCbnr4EWHeC4RlsoQBiR6AdY?authuser=0&hl=id&rclk=1,15000,traveloka.com,https://www.traveloka.com/id-id/explore/destination/tirta-nirwana-songgoriti-trp/595351
229,KAMPUNG LA BATU,3.7,88,Wisata Umum,-7.837207,112.5173368,https://www.google.com/maps/place/KAMPUNG+LA+BATU/data=!4m7!3m6!1s0x2e787d6a3fbd7aeb:0x8ace690889933bf4!8m2!3d-7.837207!4d112.5173368!16s%2Fg%2F11g22xd8th!19sChIJ63q9P2p9eC4R9DuTiQhpzoo?authuser=0&hl=id&rclk=1,10000,travelspromo.com,https://travelspromo.com/htm-wisata/la-waterpark-batu/
230,Wisata Bukit Kungkuk,4.5,114,Wisata Bukit Kungkuk,-7.8312347,112.5180804,https://www.google.com/maps/place/Wisata+Bukit+Kungkuk/data=!4m7!3m6!1s0x2e787de40b257835:0x52fcbf43c5b96e05!8m2!3d-7.8312347!4d112.5180804!16s%2Fg%2F11f2wk86d2!19sChIJNXglC-R9eC4RBW65xUO__FI?authuser=0&hl=id&rclk=1,65000,radarbatu.jawapos.com,https://radarbatu.jawapos.com/wisata-kuliner/2404160007/paket-wisata-seru-di-kampung-kungkuk-kota-batu-petik-buah-hingga-camping-ground-lengkap-dengan-rute-perjalanan
231,Taman Goa Pandawa,4.3,81,Taman Goa Pandawa,-7.8513378,112.502935,https://www.google.com/maps/place/Taman+Goa+Pandawa/data=!4m7!3m6!1s0x2e787df3ffffffff:0x2bee7dfca6404495!8m2!3d-7.8513378!4d112.502935!16s%2Fg%2F11f2rwtrxh!19sChIJ______N9eC4RlURApvx97is?authuser=0&hl=id&rclk=1,35000,bobobox.com,https://bobobox.com/blog/id/liburan-300-ribuan-di-malang/
232,Kampung Sakura Sidomulyo,4.5,65,Wisata Umum,-7.8421974,112.5258407,https://www.google.com/maps/place/Kampung+Sakura+Sidomulyo/data=!4m7!3m6!1s0x2e787fa013e0d125:0xbd3221c392a628c!8m2!3d-7.8421974!4d112.5258407!16s%2Fg%2F11sb5thjkt!19sChIJJdHgE6B_eC4RjGIqORwi0ws?authuser=0&hl=id&rclk=1,10000,radarbatu.jawapos.com,https://radarbatu.jawapos.com/wisata-kuliner/2404170005/cuma-10-ribu-tapi-bisa-liburan-ke-jepang-wisata-sakura-sidomulyo-kota-batu-jadi-pilihan-yang-tepat
233,Puthuk Tritih,4.8,178,Wisata Umum,-7.8595824,112.5181143,https://www.google.com/maps/place/Puthuk+Tritih/data=!4m7!3m6!1s0x2e7887004b57b441:0x5a82345c38d90dd1!8m2!3d-7.8595824!4d112.5181143!16s%2Fg%2F11y24m75jj!19sChIJQbRXSwCHeC4R0Q3ZOFw0glo?authuser=0&hl=id&rclk=1,20000,instagram.com,https://www.instagram.com/p/DW0-9JNE31m/?hl=af
234,"Tiara Apel (Lokasi kebun pindah2, minta sharelok admin saja)",4.8,99,Tujuan Wisata,-7.8126747,112.5388551,"https://www.google.com/maps/place/Tiara+Apel+%28Lokasi+kebun+pindah2,+minta+sharelok+admin+saja%29/data=!4m7!3m6!1s0x2e787fc4701e2b41:0x4249e9aadd4eca53!8m2!3d-7.8126747!4d112.5388551!16s%2Fg%2F11svwl5zbl!19sChIJQSsecMR_eC4RU8pO3arpSUI?authuser=0&hl=id&rclk=1",25000,instagram.com,https://www.instagram.com/reel/DRnzrlQk3Qd/
235,"Petik apel malang & petik jeruk keprok ""BATU AGRO APEL"" kota batu, malang",4.3,535,Wisata Umum,-7.8290189,112.5239806,"https://www.google.com/maps/place/Petik+apel+malang+%26+petik+jeruk+keprok+%22BATU+AGRO+APEL%22+kota+batu,+malang/data=!4m7!3m6!1s0x2e787e0702182f07:0x9be911af5cbcc767!8m2!3d-7.8290189!4d112.5239806!16s%2Fg%2F11bwc_x0sk!19sChIJBy8YAgd-eC4RZ8e8XK8R6Zs?authuser=0&hl=id&rclk=1",25000,traveloka.com,https://www.traveloka.com/id-id/explore/destination/wisata-petik-apel-malang-acc/469830
236,Wisata Petik Jeruk Kota Batu,4.9,45,Wisata Petik Jeruk Kota Batu,-7.8528588,112.5269787,https://www.google.com/maps/place/Wisata+Petik+Jeruk+Kota+Batu/data=!4m7!3m6!1s0x2e78814a3dbfac57:0x9a0d4b8d123767a3!8m2!3d-7.8528588!4d112.5269787!16s%2Fg%2F11vzkd1_ys!19sChIJV6y_PUqBeC4Ro2c3Eo1LDZo?authuser=0&hl=id&rclk=1,20000,travel.kompas.com,https://travel.kompas.com/read/2024/07/11/190400127/wisata-petik-buah-di-kebun-8-batu-daya-tarik-harga-tiket-dan-jam-buka?page=all
237,Air Terjun Coban Talun,4.6,511,Wisata Umum,-7.8039184,112.5164789,https://www.google.com/maps/place/Air+Terjun+Coban+Talun/data=!4m7!3m6!1s0x2e787c2ce82a23e5:0xdf919103ce46bd85!8m2!3d-7.8039184!4d112.5164789!16s%2Fg%2F11d_7xgqmn!19sChIJ5SMq6Cx8eC4Rhb1GzgORkd8?authuser=0&hl=id&rclk=1,12000,travelspromo.com,https://travelspromo.com/htm-wisata/coban-talun-kota-batu/
238,Wisata Bunga Potong Krisan,4.3,91,Wisata Bunga Potong Krisan,-7.813074,112.5301772,https://www.google.com/maps/place/Wisata+Bunga+Potong+Krisan/data=!4m7!3m6!1s0x2e787e798bebb26d:0x8f6df196b012a97b!8m2!3d-7.813074!4d112.5301772!16s%2Fg%2F11dxdczmln!19sChIJbbLri3l-eC4Re6kSsJbxbY8?authuser=0&hl=id&rclk=1,10000,jatim.idntimes.com,https://jatim.idntimes.com/travel/destination/5-wisata-taman-bunga-di-batu-dan-malang-cocok-buat-liburan-01-3hq5x-b97jfr
239,Tabebuia tree & Plants Suplier Landscape by Roseasterina jual / sell Pohon,4.6,23,Wisata Umum,-7.836453,112.5195161,https://www.google.com/maps/place/Tabebuia+tree+%26+Plants+Suplier+Landscape+by+Roseasterina+jual+%2F+sell+Pohon/data=!4m7!3m6!1s0x2e787d3f0f21ebad:0x91538c9518ec1185!8m2!3d-7.836453!4d112.5195161!16s%2Fg%2F11pzw_ddk5!19sChIJreshDz99eC4RhRHsGJWMU5E?authuser=0&hl=id&rclk=1,15000,id.trip.com,https://id.trip.com/travel-guide/attraction/batu/wisata-petik-mawar-desa-gunungsari-jual-bunga-mawar-taman-bunga-foto-taman-mawar-indah-terdekat-138029210/
240,"Loket 2 wisata bumi kahyangan BRAKSENG""",4.4,36,Wisata Umum,-7.7708459,112.5347058,https://www.google.com/maps/place/Loket+2+wisata+bumi+kahyangan+BRAKSENG%22/data=!4m7!3m6!1s0x2e787fee158b1401:0x9ce90c24f4b37ab4!8m2!3d-7.7708459!4d112.5347058!16s%2Fg%2F11txs5cg48!19sChIJARSLFe5_eC4RtHqz9CQM6Zw?authuser=0&hl=id&rclk=1,5000,niagatour.com,https://niagatour.com/brakseng-malang/
241,Agrowisata kota batu,4.3,81,Agrowisata kota batu,-7.782166,112.5282246,https://www.google.com/maps/place/Agrowisata+kota+batu/data=!4m7!3m6!1s0x2e787f30a11881bb:0xf16381de8be75940!8m2!3d-7.782166!4d112.5282246!16s%2Fg%2F11sn_2lq_l!19sChIJu4EYoTB_eC4RQFnni96BY_E?authuser=0&hl=id&rclk=1,25000,traveloka.com,https://www.traveloka.com/id-id/activities/indonesia/product/kusuma-waterpark-dan-agrowisata-2000112235945
242,Puncak Kalindra Batu,4.8,147,Wisata Umum,-7.8088033,112.5176017,https://www.google.com/maps/place/Puncak+Kalindra+Batu/data=!4m7!3m6!1s0x2e787df9d58b7fe3:0x76cce0258cc9b473!8m2!3d-7.8088033!4d112.5176017!16s%2Fg%2F11fmzcbwpb!19sChIJ43-L1fl9eC4Rc7TJjCXgzHY?authuser=0&hl=id&rclk=1,10000,malang.indozone.id,https://malang.indozone.id/lifestyle/2486702012/bukit-kalindra-di-coban-talun-trek-singkat-view-maksimal-di-ketinggian-1500-mdpl
243,MIKUTOPIA,4.3,482,Wahana Taman Hiburan,-7.8121273,112.5304657,https://www.google.com/maps/place/MIKUTOPIA/data=!4m7!3m6!1s0x2e787f0057655727:0x19d972e4f64cb9b7!8m2!3d-7.8121273!4d112.5304657!16s%2Fg%2F11ypy9qh9l!19sChIJJ1dlVwB_eC4Rt7lM9uRy2Rk?authuser=0&hl=id&rclk=1,45000,instagram.com,https://www.instagram.com/p/DWd0Tmsj9Hf/?hl=id
244,BRAKSENG Loket 2,4.7,57,Wisata Umum,-7.7716598,112.5312876,https://www.google.com/maps/place/BRAKSENG+Loket+2/data=!4m7!3m6!1s0x2e787f0054c8cc39:0xec5cfa2363377ac!8m2!3d-7.7716598!4d112.5312876!16s%2Fg%2F11v_85gm73!19sChIJOczIVAB_eC4RrHczNqLPxQ4?authuser=0&hl=id&rclk=1,5000,niagatour.com,https://niagatour.com/brakseng-malang/
245,SAWAH GENTING,4.4,31,Wisata Umum,-7.8257674,112.5331102,https://www.google.com/maps/place/SAWAH+GENTING/data=!4m7!3m6!1s0x2e787f11cd602c1d:0xf6d4ae6eed0b2832!8m2!3d-7.8257674!4d112.5331102!16s%2Fg%2F11sd46klkf!19sChIJHSxgzRF_eC4RMigL7W6u1PY?authuser=0&hl=id&rclk=1,12500,rumah123.com,https://www.rumah123.com/explore/kota-malang/cafe-sawah-pujon/
246,Wisata petik apel batu malang,4.5,272,Wisata petik apel batu malang,-7.8142006,112.5295994,https://www.google.com/maps/place/Wisata+petik+apel+batu+malang/data=!4m7!3m6!1s0x2e787e740d3f6195:0x6a84ab663d155b03!8m2!3d-7.8142006!4d112.5295994!16s%2Fg%2F11fx91hd54!19sChIJlWE_DXR-eC4RA1sVPWarhGo?authuser=0&hl=id&rclk=1,20000,kebun8.com,https://kebun8.com/paket/petik-apel/
247,wisata petik jeruk super agro kota batu,5.0,26,Tujuan Wisata · Jl. Semeru,-7.8333467,112.5216271,https://www.google.com/maps/place/wisata+petik+jeruk+super+agro+kota+batu/data=!4m7!3m6!1s0x2e787d2e401f67ff:0xdbf9f5c455bf2980!8m2!3d-7.8333467!4d112.5216271!16s%2Fg%2F11vxg7qyjb!19sChIJ_2cfQC59eC4RgCm_VcT1-ds?authuser=0&hl=id&rclk=1,25000,villabatumalang.com,https://villabatumalang.com/petik-jeruk-di-batu-malang/
248,Kebun Kitala Wisata Petik Strawberry,4.9,46,Kebun Kitala Wisata Petik Strawberry,-7.7928915,112.5324796,https://www.google.com/maps/place/Kebun+Kitala+Wisata+Petik+Strawberry/data=!4m7!3m6!1s0x2e787f440e5649e3:0xa44b8c9567c9144c!8m2!3d-7.7928915!4d112.5324796!16s%2Fg%2F11y43tw99r!19sChIJ40lWDkR_eC4RTBTJZ5WMS6Q?authuser=0&hl=id&rclk=1,20000,kumparan.com,https://kumparan.com/jendela-dunia/harga-tiket-masuk-kebun-strawberry-malang-1yIN2tD99it
249,Pura Luhur Giri Arjuno,4.7,426,Wisata Umum,-7.7852789,112.5473145,https://www.google.com/maps/place/Pura+Luhur+Giri+Arjuno/data=!4m7!3m6!1s0x2e787e952245c9fd:0x9a063aeb9ca8545f!8m2!3d-7.7852789!4d112.5473145!16s%2Fg%2F11b6nhls_w!19sChIJ_clFIpV-eC4RX1SonOs6Bpo?authuser=0&hl=id&rclk=1,0,traveloka.com,https://www.traveloka.com/id-id/explore/activities/pura-di-malang-ta/505352
250,Bekas Pabrik Jamur Sumber Brantas,4.4,893,Wisata Umum,-7.7445816,112.5299683,https://www.google.com/maps/place/Bekas+Pabrik+Jamur+Sumber+Brantas/data=!4m7!3m6!1s0x2e78795c3bb2e567:0x50e3918eae1effc5!8m2!3d-7.7445816!4d112.5299683!16s%2Fg%2F11c1ws6bwv!19sChIJZ-WyO1x5eC4Rxf8ero6R41A?authuser=0&hl=id&rclk=1,5000,detik.com,https://www.detik.com/jatim/wisata/d-8460888/8-rekomendasi-tempat-wisata-alam-yang-asri-di-sekitar-cangar
251,Cangar,4.7,672,Wisata Umum,-7.7394125,112.5328906,https://www.google.com/maps/place/Cangar/data=!4m7!3m6!1s0x2e7879431310407d:0x461bf64bcee884ee!8m2!3d-7.7394125!4d112.5328906!16s%2Fg%2F11t85c2bjm!19sChIJfUAQE0N5eC4R7oTozkv2G0Y?authuser=0&hl=id&rclk=1,20000,tahurarsoerjo.dishut.jatimprov.go.id,https://tahurarsoerjo.dishut.jatimprov.go.id/sub/owa/cangar.php
252,Gua Jepang,4.2,111,Wisata Umum,-7.7423282,112.5337783,https://www.google.com/maps/place/Gua+Jepang/data=!4m7!3m6!1s0x2e7879679c02b809:0xad5459c9608898b1!8m2!3d-7.7423282!4d112.5337783!16s%2Fg%2F11c2py21p1!19sChIJCbgCnGd5eC4RsZiIYMlZVK0?authuser=0&hl=id&rclk=1,10000,surabaya.kompas.com,https://surabaya.kompas.com/read/2022/12/16/225621078/goa-pinus-di-kota-batu-daya-tarik-harga-tiket-jam-buka-dan-rute
253,Pantai Batu Bengkung,4.7,2789,Pantai Batu Bengkung,-8.4301875,112.6151875,https://www.google.com/maps/place/Pantai+Batu+Bengkung/data=!4m7!3m6!1s0x2dd60351965c9241:0x635e1d765e6cfbaa!8m2!3d-8.4301875!4d112.6151875!16s%2Fg%2F11gl3r5233!19sChIJQZJcllED1i0RqvtsXnYdXmM?authuser=0&hl=id&rclk=1,10000,traveloka.com,https://www.traveloka.com/id-id/explore/destination/pantai-batu-bengkung-acc/385914
254,REST AREA TAWON,4.8,25,Tujuan Wisata · JH57+369,-8.3924608,112.5636428,https://www.google.com/maps/place/REST+AREA+TAWON/data=!4m7!3m6!1s0x2e78a9003d1ae2eb:0x3229d2c8c1dadcd2!8m2!3d-8.3924608!4d112.5636428!16s%2Fg%2F11wr3b73zz!19sChIJ6-IaPQCpeC4R0tzawcjSKTI?authuser=0&hl=id&rclk=1,25000,instagram.com,https://www.instagram.com/reel/DL3w6-_SFpe/
255,LOKET & INFORMASI WISATA PANTAI NGUDEL,4.3,33,Wisata Umum,-8.4146983,112.5855267,https://www.google.com/maps/place/LOKET+%26+INFORMASI+WISATA+PANTAI+NGUDEL/data=!4m7!3m6!1s0x2e78ab4db11f2329:0x3a57adcefc40debc!8m2!3d-8.4146983!4d112.5855267!16s%2Fg%2F11nnr3fthc!19sChIJKSMfsU2reC4RvN5A_M6tVzo?authuser=0&hl=id&rclk=1,15000,matic.malangkab.go.id,https://matic.malangkab.go.id/listing/pantai-ngudel
256,Muara Paradise,5.0,22,Wisata Umum,-8.4030643,112.5453749,https://www.google.com/maps/place/Muara+Paradise/data=!4m7!3m6!1s0x2e78a900270771e1:0x49add6cb82ffeed3!8m2!3d-8.4030643!4d112.5453749!16s%2Fg%2F11myd05jrb!19sChIJ4XEHJwCpeC4R0-7_gsvWrUk?authuser=0&hl=id&rclk=1,75000,home.hawaigroup.id,https://home.hawaigroup.id/info-harga-tiket-masuk-malang-night-paradise-2025/
257,Pantai Banyu Meneng,4.6,2236,Pantai Banyu Meneng,-8.3963397,112.5150428,https://www.google.com/maps/place/Pantai+Banyu+Meneng/data=!4m7!3m6!1s0x2e78aec8363b2453:0x9659fddc3561977b!8m2!3d-8.3963397!4d112.5150428!16s%2Fg%2F11cl_k3rb9!19sChIJUyQ7NsiueC4Re5dhNdz9WZY?authuser=0&hl=id&rclk=1,15000,travel.kompas.com,https://travel.kompas.com/read/2024/01/16/211900927/harga-tiket-dan-jam-buka-pantai-banyu-meneng-malang?page=all
258,Pantai Mbehi,4.5,164,Pantai Mbehi,-8.4022358,112.5043082,https://www.google.com/maps/place/Pantai+Mbehi/data=!4m7!3m6!1s0x2e78aebe8de7c39f:0x952f7708d5e2ddd2!8m2!3d-8.4022358!4d112.5043082!16s%2Fg%2F11cmzgsnwy!19sChIJn8Pnjb6ueC4R0t3i1Qh3L5U?authuser=0&hl=id&rclk=1,10000,paketoutboundmalang.com,https://paketoutboundmalang.com/teluk-bidadari/
259,Kolam Jambegede. Samaq Asri Budidaya Ikan,4.2,36,Tujuan Wisata · RH96+P7F,-8.1810061,112.5625404,https://www.google.com/maps/place/Kolam+Jambegede.+Samaq+Asri+Budidaya+Ikan/data=!4m7!3m6!1s0x2e78a1cfe6153d93:0xdc5872fb737cfc02!8m2!3d-8.1810061!4d112.5625404!16s%2Fg%2F11f1wcn552!19sChIJkz0V5s-heC4RAvx8c_tyWNw?authuser=0&hl=id&rclk=1,5000,radarmalang.jawapos.com,https://radarmalang.jawapos.com/wisata-kuliner/2501020023/rekomendasi-tiga-tempat-wisata-air-ramah-anak-di-kabupaten-malang-dengan-harga-terjangkau
